公司名稱,序號,官方網站,產業,員工人數,email,聯絡人名稱,來源,說明,,Scenarios,day1_title,day1_content,day7_title,day7_content,day14_title,day14_content,day30_title,day30_content,day60_title,day60_content
達裕工業股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/fmao388,,,Quickey_快記,,,,,,,,,,
久杭實業有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/wjh3cpc,,,Quickey_快記,,,,,,,,,,
翔好食品有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/15a4ym54,,,Quickey_快記,,,,,,,,,,
宏祥紙器有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/fvbv8sg,,,Quickey_快記,,,,,,,,,,
玴榮工業有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bku8q,,,Quickey_快記,,,,,,,,,,
幸福烘焙有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/cm8cbsw,,,Quickey_快記,,,,,,,,,,
富產機械有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/13phg84g,,,Quickey_快記,,,,,,,,,,
立義實業股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/d6pkpi8,,,Quickey_快記,,,,,,,,,,
宏展自動化機械有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bkcf9,,,Quickey_快記,,,,,,,,,,
綜綸傢俱工廠_綜綸工藝社,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bmmfs,,,Quickey_快記,,,,,,,,,,
勝祐科技股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bm6cu,,,Quickey_快記,,,,,,,,,,
金點企業有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/9kcq7q0,,,Quickey_快記,,,,,,,,,,
惠莆機電有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/d3r1w9k,,,Quickey_快記,,,,,,,,,,
新錡塑膠有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1527r9ww,,,Quickey_快記,,,,,,,,,,
禮曼生物科技股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bmlvq,,,Quickey_快記,,,,,,,,,,
加興塑膠廠股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/fhz7zco,,,Quickey_快記,,,,,,,,,,
鎮田機械股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/12r0p35c,,,Quickey_快記,,,,,,,,,,
瑞愛生醫股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bknsf,,,Quickey_快記,,,,,,,,,,
光拓工業有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/d4dzu28,,,Quickey_快記,,,,,,,,,,
鐿富企業有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bjrkt,,,Quickey_快記,,,,,,,,,,
海帆粘劑有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bi36f,,,Quickey_快記,,,,,,,,,,
樂弟食品有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bk7eh,,,Quickey_快記,,,,,,,,,,
品洲科技有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/7q0bwao,,,Quickey_快記,,,,,,,,,,
金全益金屬工廠有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/f86qnrk,,,Quickey_快記,,,,,,,,,,
允山金屬有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bmlch,,,Quickey_快記,,,,,,,,,,
興科股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/7t1xxe8,,,Quickey_快記,,,,,,,,,,
隆意工業股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/3jmza4w,,,Quickey_快記,,,,,,,,,,
永旭材料股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/d7jgfl4,,,Quickey_快記,,,,,,,,,,
大中車體股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bialo,,,Quickey_快記,,,,,,,,,,
羽帝企業有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bload,,,Quickey_快記,,,,,,,,,,
睿宸機械工業有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bmtyu,,,Quickey_快記,,,,,,,,,,
森紀果生物科技股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6blxkm,,,Quickey_快記,,,,,,,,,,
辰彗股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/2915bgg,,,Quickey_快記,,,,,,,,,,
合永興業社,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bli9u,,,Quickey_快記,,,,,,,,,,
宋屋車業有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bm62e,,,Quickey_快記,,,,,,,,,,
靖原股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/wgabr1s,,,Quickey_快記,,,,,,,,,,
虹運鋼鐵有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bj3ds,,,Quickey_快記,,,,,,,,,,
震華彩印科技有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/12r2sd0w,,,Quickey_快記,,,,,,,,,,
城市綠能科技股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/onr9lvk,,,Quickey_快記,,,,,,,,,,
三易食品有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bks1i,,,Quickey_快記,,,,,,,,,,
新加坡商蓋茨優霓塔亞洲貿易股份有限公司台灣分公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bie09,,,Quickey_快記,,,,,,,,,,
冠中精密軸承股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/12mm7ry0,,,Quickey_快記,,,,,,,,,,
BATIS 微機能運動生活服飾_巴帝斯國際開發有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bkn8c,,,Quickey_快記,,,,,,,,,,
永全發企業有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bk6s3,,,Quickey_快記,,,,,,,,,,
衿誠股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/60bs1f4,,,Quickey_快記,,,,,,,,,,
鴻助紙器股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/13lbvhtc,,,Quickey_快記,,,,,,,,,,
東謚工業社,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/9w2cazk,,,Quickey_快記,,,,,,,,,,
正昊精密有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bivfm,,,Quickey_快記,,,,,,,,,,
承鋼機械股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bjbod,,,Quickey_快記,,,,,,,,,,
安能複材科技股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bmdff,,,Quickey_快記,,,,,,,,,,
增慶企業有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6blszi,,,Quickey_快記,,,,,,,,,,
華仁國際有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bmvp6,,,Quickey_快記,,,,,,,,,,
康輝樓梯升降椅有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bk0ff,,,Quickey_快記,,,,,,,,,,
大業泡綿有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6biz6j,,,Quickey_快記,,,,,,,,,,
新美不銹鋼廠,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/14aamiog,,,Quickey_快記,,,,,,,,,,
金匠設備工程有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bkfwt,,,Quickey_快記,,,,,,,,,,
佳信國際有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/110zk5bc,,,Quickey_快記,,,,,,,,,,
集集電工業股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bifcp,,,Quickey_快記,,,,,,,,,,
允升紙器股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/a61xsso,,,Quickey_快記,,,,,,,,,,
仲連企業有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bk91v,,,Quickey_快記,,,,,,,,,,
澤霖金屬有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/d5fgr0o,,,Quickey_快記,,,,,,,,,,
達興龍布料有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/5tkqjxs,,,Quickey_快記,,,,,,,,,,
美商范尼美遜設計及製造股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/10wszzjk,,,Quickey_快記,,,,,,,,,,
泰棧有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bjxgz,,,Quickey_快記,,,,,,,,,,
翌德精密工業有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/7jp9334,,,Quickey_快記,,,,,,,,,,
蕎鈺精密有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bikxt,,,Quickey_快記,,,,,,,,,,
東洸機電股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/2xd5ip4,,,Quickey_快記,,,,,,,,,,
環隆鍛造模具有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/avx5rg8,,,Quickey_快記,,,,,,,,,,
勝風科技有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/b5v3tlk,,,Quickey_快記,,,,,,,,,,
聯名鋼鐵有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/d9vjzvc,,,Quickey_快記,,,,,,,,,,
玩具總動員_弘翔國際企業有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/110syhrc,,,Quickey_快記,,,,,,,,,,
勤大塗料有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bkh49,,,Quickey_快記,,,,,,,,,,
昌興機械工業股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bkiai,,,Quickey_快記,,,,,,,,,,
尚博生物科技有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/60efsy8,,,Quickey_快記,,,,,,,,,,
瑞立化學製藥股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/fgqwbog,,,Quickey_快記,,,,,,,,,,
國華電梯有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/61r36c0,,,Quickey_快記,,,,,,,,,,
恒同有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bm1ko,,,Quickey_快記,,,,,,,,,,
佳康興業有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bkjyt,,,Quickey_快記,,,,,,,,,,
亘希企業有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bi5z5,,,Quickey_快記,,,,,,,,,,
員永有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bm9h9,,,Quickey_快記,,,,,,,,,,
璟松金屬股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bmbkr,,,Quickey_快記,,,,,,,,,,
雅固婷金屬建材有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/d4h5a60,,,Quickey_快記,,,,,,,,,,
謙勝行銷股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bls8l,,,Quickey_快記,,,,,,,,,,
長勝機電工程有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bk3kc,,,Quickey_快記,,,,,,,,,,
琦勝企業有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/ac7mamw,,,Quickey_快記,,,,,,,,,,
東佑達自動化科技股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/whxcce0,,,Quickey_快記,,,,,,,,,,
雙慶化工股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/7roj2tc,,,Quickey_快記,,,,,,,,,,
金緯翔實業有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bjpwf,,,Quickey_快記,,,,,,,,,,
宇展工業股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bjcme,,,Quickey_快記,,,,,,,,,,
統盛智慧科技有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6blkc8,,,Quickey_快記,,,,,,,,,,
浩閔有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/12zg3qfc,,,Quickey_快記,,,,,,,,,,
伯獅精工股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1502ds4w,,,Quickey_快記,,,,,,,,,,
光泉化學工業股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/fktwrgg,,,Quickey_快記,,,,,,,,,,
亞青電氣有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/ak895mg,,,Quickey_快記,,,,,,,,,,
聖珈科技有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bmvly,,,Quickey_快記,,,,,,,,,,
吉利化學工廠,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6blyv6,,,Quickey_快記,,,,,,,,,,
巧福健康家電_優程工業股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/a4stjsw,,,Quickey_快記,,,,,,,,,,
尚柏噴砂機械有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bkfsb,,,Quickey_快記,,,,,,,,,,
捷輝機械有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/daihdls,,,Quickey_快記,,,,,,,,,,
鉅偉股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/4bq0ogo,,,Quickey_快記,,,,,,,,,,
明軒食品有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bkgsq,,,Quickey_快記,,,,,,,,,,
日禾電機有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bia1f,,,Quickey_快記,,,,,,,,,,
拓亞塑膠股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/cjemnl4,,,Quickey_快記,,,,,,,,,,
金超耘科技股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/ajfp4d4,,,Quickey_快記,,,,,,,,,,
僑力化工股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/b0s59uw,,,Quickey_快記,,,,,,,,,,
臺灣中華化學工業股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1mugpbk,,,Quickey_快記,,,,,,,,,,
石梅化學工業股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/kp1jei8,,,Quickey_快記,,,,,,,,,,
廣勝工業有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bkw6z,,,Quickey_快記,,,,,,,,,,
協陞貿易股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/15791xsg,,,Quickey_快記,,,,,,,,,,
宏縉工業有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bmvka,,,Quickey_快記,,,,,,,,,,
建暉機械有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/csy371k,,,Quickey_快記,,,,,,,,,,
曜田國際股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bimhx,,,Quickey_快記,,,,,,,,,,
悅豐食品有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/d8bmme0,,,Quickey_快記,,,,,,,,,,
双宏興食品企業有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/wg4d8ts,,,Quickey_快記,,,,,,,,,,
阿司馬有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bjil2,,,Quickey_快記,,,,,,,,,,
Sliders Bicycle & Components_浩庭實業股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bj4pq,,,Quickey_快記,,,,,,,,,,
峰崧企業有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/ftowkw8,,,Quickey_快記,,,,,,,,,,
元宇精密工業股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/18l5aqww,,,Quickey_快記,,,,,,,,,,
立岱紙器有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6biofc,,,Quickey_快記,,,,,,,,,,
東答企業股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bmvh1,,,Quickey_快記,,,,,,,,,,
聖捷達國際股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bkehe,,,Quickey_快記,,,,,,,,,,
忠港精密有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bi0ox,,,Quickey_快記,,,,,,,,,,
志邦國際開發有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bim2s,,,Quickey_快記,,,,,,,,,,
盛紘科技有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bmvh0,,,Quickey_快記,,,,,,,,,,
常祐科技有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bm6uv,,,Quickey_快記,,,,,,,,,,
台灣和泉電氣股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/13on2sp4,,,Quickey_快記,,,,,,,,,,
三德精密科技股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/158x6ocg,,,Quickey_快記,,,,,,,,,,
馻陽科技有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bll0k,,,Quickey_快記,,,,,,,,,,
挪威商法拉自行車股份有限公司台灣分公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bmvi2,,,Quickey_快記,,,,,,,,,,
貫鎮實業有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/dd50iq0,,,Quickey_快記,,,,,,,,,,
南冕鋼鐵有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bmvij,,,Quickey_快記,,,,,,,,,,
世基國際股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bmvh6,,,Quickey_快記,,,,,,,,,,
質昌企業股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/12yzmmko,,,Quickey_快記,,,,,,,,,,
嵩山電機企業有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/13p1ssy0,,,Quickey_快記,,,,,,,,,,
合興陳列架有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bll4r,,,Quickey_快記,,,,,,,,,,
慶大企業行,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bliyz,,,Quickey_快記,,,,,,,,,,
本昭興業股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/gs43a8g,,,Quickey_快記,,,,,,,,,,
英尉工業有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bj7z8,,,Quickey_快記,,,,,,,,,,
福祿遠東股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/lpa1za8,,,Quickey_快記,,,,,,,,,,
永翔塑膠股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/atmkek0,,,Quickey_快記,,,,,,,,,,
環鋼科技股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bnnci,,,Quickey_快記,,,,,,,,,,
圈圈智造股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bm0yv,,,Quickey_快記,,,,,,,,,,
金協鑫科技股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bkku0,,,Quickey_快記,,,,,,,,,,
志輝科技股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/12ml5r48,,,Quickey_快記,,,,,,,,,,
東森興業有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bkx3w,,,Quickey_快記,,,,,,,,,,
凊唈有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bjlpo,,,Quickey_快記,,,,,,,,,,
藍德工業股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/ghdbmow,,,Quickey_快記,,,,,,,,,,
威圖有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/7jtcp4o,,,Quickey_快記,,,,,,,,,,
軒明精密工業有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/158oooww,,,Quickey_快記,,,,,,,,,,
宏辰印刷企業有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bmvgf,,,Quickey_快記,,,,,,,,,,
華堡工程股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bj586,,,Quickey_快記,,,,,,,,,,
佑璟股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/a70xc5s,,,Quickey_快記,,,,,,,,,,
旻宙機電設備有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/crkhbdk,,,Quickey_快記,,,,,,,,,,
鴻昇金屬有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bkfv7,,,Quickey_快記,,,,,,,,,,
萬尚鯖有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6biq35,,,Quickey_快記,,,,,,,,,,
氟豹工業有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/wfdr1gg,,,Quickey_快記,,,,,,,,,,
新高能源科技股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/cnm68tk,,,Quickey_快記,,,,,,,,,,
森揚電機有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/ak6n9io,,,Quickey_快記,,,,,,,,,,
禾輔金屬有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bin8i,,,Quickey_快記,,,,,,,,,,
益暉實業有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6blnhq,,,Quickey_快記,,,,,,,,,,
美商信諾股份有限公司英士特台灣分公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/d255nuw,,,Quickey_快記,,,,,,,,,,
呈振企業股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/7ebykww,,,Quickey_快記,,,,,,,,,,
炫麗鑫有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/oq5th68,,,Quickey_快記,,,,,,,,,,
靖旺有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/605gacg,,,Quickey_快記,,,,,,,,,,
高晃企業有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bj4ot,,,Quickey_快記,,,,,,,,,,
華宇精密股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bm6tj,,,Quickey_快記,,,,,,,,,,
SULZER_新加坡商蘇爾壽股份有限公司台灣分公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bi5hs,,,Quickey_快記,,,,,,,,,,
偉倫企業社,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bksay,,,Quickey_快記,,,,,,,,,,
高誠光科電股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bmv31,,,Quickey_快記,,,,,,,,,,
新英電機有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/4cb6ej4,,,Quickey_快記,,,,,,,,,,
簪香食品有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/18lqbdc8,,,Quickey_快記,,,,,,,,,,
新大彎企業有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/z3yfomw,,,Quickey_快記,,,,,,,,,,
晶實企業有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/7qvsi7s,,,Quickey_快記,,,,,,,,,,
美商3M特約經銷商_斯貝克股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/wfugxo0,,,Quickey_快記,,,,,,,,,,
榮德紙器股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6blyro,,,Quickey_快記,,,,,,,,,,
元盛玻璃纖維有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/gjm8jns,,,Quickey_快記,,,,,,,,,,
瑞得林國際股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/b7f5iy0,,,Quickey_快記,,,,,,,,,,
強力機械股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6blws2,,,Quickey_快記,,,,,,,,,,
元盛雷射科技有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bje02,,,Quickey_快記,,,,,,,,,,
台朋企業有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bio5d,,,Quickey_快記,,,,,,,,,,
和信製網工業股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/aycbq9s,,,Quickey_快記,,,,,,,,,,
勝銓實業有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6blsv7,,,Quickey_快記,,,,,,,,,,
亮潔實業股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/ahqxk1s,,,Quickey_快記,,,,,,,,,,
華記科技有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/7siud2w,,,Quickey_快記,,,,,,,,,,
承鋆生醫股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bk6p3,,,Quickey_快記,,,,,,,,,,
合敘企業有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bkxvb,,,Quickey_快記,,,,,,,,,,
九麗實業有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bitg7,,,Quickey_快記,,,,,,,,,,
浩偉精機有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/wfn05qo,,,Quickey_快記,,,,,,,,,,
曜美股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bja3j,,,Quickey_快記,,,,,,,,,,
啟碩機械廠有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bisj8,,,Quickey_快記,,,,,,,,,,
惠吉有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bkypw,,,Quickey_快記,,,,,,,,,,
森淼生技股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/1a2x6bkvz6,,,Quickey_快記,,,,,,,,,,
第一香餐飲有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/cqodn7k,,,Quickey_快記,,,,,,,,,,
銓宇揚股份有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/15102leg,,,Quickey_快記,,,,,,,,,,
JuliusMeinl茱莉曼尼咖啡_寶和食品有限公司,,,一般製造業,10-29人,,官方,https://www.104.com.tw/company/10w4jggw,,,Quickey_快記,,,,,,,,,,
